combo_id,distance,dist_return,dist_risk,mean_d_return,mean_d_risk,caa_return_mean,aa_return_mean,caa_risk_mean,aa_risk_mean,caa_sharpe_mean,aa_sharpe_mean,n,gamma,beta,lambda_1,lambda_2,lambda_3
94,0.20867975999437713,0.16630981270063594,0.12604875418182537,0.07753094022976292,0.013511474929787094,0.8697556171879391,0.7922246769581761,0.06992629256999858,0.05641481764021148,3.297716250046219,3.345931783759833,40,13.60478657670319,2.9114121580496435,5.7062683767639095,191.84516625013202,21.462098362017425
128,0.20888127439690649,0.16217785860677347,0.13164242846209245,0.06818141104664124,0.013728407555264343,0.8880854082813279,0.8199039972346867,0.07428790815390025,0.06055950059863591,3.2623771904041186,3.3432319931018974,40,9.209503750316799,3.5840618946589533,3.6877621665596965,91.67682621721178,13.683816046081482
489,0.20899808180224147,0.10310334555080078,0.18179631000999052,0.0307972589202817,0.0015874520506631348,1.0270225508636663,0.9962252919433846,0.11768249032590088,0.11609503827523773,2.995693766157437,2.9327977128706784,40,10.584111636504531,0.4783446106128395,8.034221660438925,131.15843550581485,11.22768356008455
331,0.21010976836755416,0.17057409217132857,0.12268086176496466,0.07850935839507564,0.016349621294990083,0.9191304201928719,0.8406210617977964,0.08158324621076474,0.06523362491577465,3.2209110816284032,3.298642793005803,40,1.2665665354579687,2.0052317451685666,3.509948173444718,80.58094856329262,11.773480136878788
444,0.21146674436552867,0.1257551634865714,0.17001124324297365,0.08031645858559758,0.019287610287372563,0.9968719040747758,0.9165554454891781,0.10917406973998589,0.08988645945261332,3.020010210903103,3.0687684367252204,40,4.301803735084832,4.843626299221069,4.960060624964535,142.5126746725291,9.620969353429972
99,0.21164076607782717,0.17771797201168896,0.11492665613364941,0.02400043125697084,0.003342845959176788,0.8017415819908177,0.7777411507338468,0.05493317941527017,0.05159033345609339,3.426299091275959,3.4397927884642185,40,3.72301581595093,1.143143216520548,5.253699193522334,151.38404212798923,24.138786251936107
492,0.21222510668185565,0.17304430157762205,0.12286238479550197,0.03239853434094199,0.006101695471900632,0.85570140625418,0.8233028719132381,0.06578084425480803,0.059679148782907386,3.337605538185966,3.381490030479251,40,4.801866344176233,4.5267305842600765,9.49041385082528,178.32717651873827,37.67970367912203
310,0.21235491546226917,0.1814240488074623,0.11036269585006984,0.0022397716205318522,0.00010359380015912308,0.7853255810305687,0.7830858094100369,0.051201727819408994,0.051098134019249876,3.4741557255112268,3.475307430843368,40,11.140216382220387,3.016456431243569,7.420022929087281,143.6582982717082,35.60502968095243
330,0.21243050787682027,0.15983605451677732,0.1399255386029069,0.0662015639668537,0.014243258626494264,0.9088022740565591,0.8426007100897055,0.07906987262964006,0.0648266140031458,3.2381163913219515,3.3241243781418914,40,16.241706813685596,4.022998726088554,8.934233636502176,193.54289186932147,30.693734879232945
227,0.21248642618429542,0.15952894041588334,0.14036024537724195,0.08122070009002819,0.01867320555050462,0.9374218212087133,0.856201121118685,0.0874356620476259,0.06876245649712129,3.1752485960941987,3.2744494865974074,40,3.8684031357988715,1.357301680278033,8.528351991716772,188.28828646522015,26.462356002628805
398,0.21296979074460745,0.17427591988717914,0.12240929506078943,0.04317199044228549,0.007300307827638623,0.8440917433990457,0.8009197529567604,0.06326348546692928,0.055963177639290665,3.360100623575491,3.3980840275591446,40,14.492487279698253,3.7664303127676253,7.978321754932404,188.74788702093065,32.32529201619327
338,0.21330322302381913,0.2044813580460217,0.06070946519286601,-0.007378748547133151,0.0004661572470345772,0.8218935737293144,0.8292723222764475,0.0573367890510166,0.05687063180398204,3.4347010499345614,3.4788178648079056,40,19.585576010867953,4.750985945109278,3.4263389181345705,25.313213208690286,15.102315407060086
386,0.21343094122977882,0.15442294508030868,0.14733065094186365,0.064483191557828,0.014005752939498777,0.98030274068601,0.915819549128182,0.0995123186713974,0.08550656573189865,3.1107427790181625,3.141957099608996,40,18.16146262176335,2.963961431384087,5.273574912175536,98.00375168025494,12.680022140499204
436,0.2146401071151006,0.1755053186947793,0.12356479552132076,0.061513620026959995,0.010364261016851842,0.8622792311838291,0.800765611156869,0.06683846380186295,0.0564742027850111,3.3375150082413496,3.3837666832985165,40,1.1756700025871396,2.665324467048049,6.92465362008661,182.88593622017652,27.347618067637086
266,0.21465879464759954,0.12254780436196837,0.17623970541742584,0.04329412456800118,0.006530702489227172,1.0075918973244256,0.9642977727564244,0.10927798461386096,0.1027472821246338,3.050352406042898,3.018110739316659,40,16.070690736174583,2.927860292978585,0.8989301641471684,15.48885617684573,1.6513846188783645
82,0.21512859041135826,0.15927345199913107,0.14461078072072786,0.04726672543067292,0.012444701041009807,0.9542902193052514,0.9070234938745785,0.09098912725284661,0.0785444262118368,3.166892986468702,3.2415945039313114,40,19.639484716579318,3.637146222405136,8.70581303043291,94.90656771231443,26.667820834554732
200,0.21656856845376457,0.18968956155748157,0.10449791901393692,0.03353337806444172,0.0046471746418931155,0.758985360841682,0.7254519827772402,0.048057681411039804,0.043410506769146685,3.4645882760218383,3.496986635211698,40,6.264881961047649,3.0211555293761196,3.8818553134799005,161.3404073594138,19.90906018745154
426,0.21695731056951106,0.17954099361291556,0.12180109286062377,0.007452398911755078,0.0009219062328409997,0.7914171174790092,0.7839647185672541,0.051877019645710384,0.05095511341286939,3.483578937413354,3.483389103904334,40,15.34842708427459,2.749143298249692,8.150143987312912,147.4067104589194,38.40367330946028
498,0.2194497491657533,0.18814116053782048,0.11296502166774504,0.01365317131822949,0.0013977376407908685,0.7812049047566835,0.7675517334384541,0.0498253888184221,0.04842765117763124,3.507923453554762,3.4975443390264536,40,18.828678249381483,4.600980462878942,5.765601540822535,139.13277085032314,28.07185110691935
225,0.21963609032119025,0.15464773053932548,0.15596182741496142,0.07837399791064582,0.017148372443147958,0.9646843070641855,0.8863103091535398,0.09528241813733698,0.07813404569418902,3.1300193536638425,3.1804451233775746,40,13.936618445441127,0.8685698916204274,5.377004501037299,124.63323114160448,13.888232586625962
220,0.22033835789093387,0.15650060631552118,0.15510174783330946,0.08638417741903795,0.022919310374625964,0.9781472978763557,0.8917631204573176,0.10147877113269291,0.07855946075806694,3.0725229028475765,3.1931822977293067,40,3.6094172643497586,2.7935281670652334,6.201788563374429,134.6929982090369,15.785260116774587
165,0.22232934133173582,0.16024933054987792,0.15411193359152772,0.05852699785638839,0.01466011513749561,0.9844585723685387,0.9259315745121501,0.10080858056903912,0.08614846543154352,3.1033283935590434,3.160030807914888,40,16.794609342701733,0.9530545665882528,9.80800724569708,132.098327585496,25.725958377681675
333,0.2241436901642209,0.20110846940163404,0.09897361959313343,0.0011286909620306957,-6.794663580677622e-05,0.7101286606068092,0.7089999696447785,0.039397404988950724,0.03946535162475749,3.581120866404268,3.588614911066768,40,19.382831717841327,1.6672583035193387,5.438801827281713,171.41779924277216,32.19801205229014
408,0.22554499106256465,0.18899234717279073,0.1230952302225058,0.06753287062593538,0.010122774579445205,0.8300438170182176,0.762510946392282,0.06282907342480819,0.05270629884536299,3.3146607723922314,3.3368474246481106,40,7.5974707286804914,3.817960579134524,4.053922560624779,196.77567282877862,15.8952830305323
157,0.22561736643549662,0.16062720923231355,0.15843640898331332,0.07455184153140242,0.016782308909026725,0.9699413719219127,0.8953895303905102,0.09677809748333147,0.07999578857430473,3.122747823973019,3.176499760534606,40,18.492761283181608,2.4839977272786204,8.19412037571892,174.53927520290017,21.23607090217993
349,0.2257143181491645,0.2077654800679563,0.08820690851443497,-0.0047885261892103344,0.0008744872807097788,0.8283944598754556,0.8331829860646657,0.05929216837844279,0.05841768109773301,3.4072927331909497,3.449760702435442,40,18.717478891834617,0.6785610022023321,9.600576800201088,85.13652146048844,40.58970822542906
483,0.22685972441786606,0.18452378279716958,0.13197086097003805,0.058473281383583084,0.009179910401293245,0.8398538897472895,0.7813806083637064,0.0630755608237194,0.05389565042242615,3.3513454679398693,3.3765322933552135,40,3.9626873126253486,0.3202464070171118,3.2509952554479242,118.68283192813396,13.261100365594029
440,0.22843635250599595,0.09959779242927974,0.20558075515343782,0.008072917784748137,-0.0016744865640725627,1.0021377816813972,0.9940648638966492,0.10537433324511628,0.10704881980918883,3.087547219534961,3.0419533764285935,40,6.987560139037669,3.395445861667395,9.924048465676606,79.28218303527683,21.555506017711014
210,0.23102632124987418,0.19983209541005129,0.11593228521114479,-0.004742750324665493,-0.0006398654308710807,0.8173301242640733,0.8220728745887385,0.05643422067052247,0.05707408610139355,3.444958799414669,3.445369104149936,40,19.49495730921626,4.062371560651809,5.1365869859233495,58.01200369838625,22.7363766788505
373,0.23195083449244305,0.15524505335450797,0.1723373523955172,0.062281061248659154,0.013675886656742858,0.9770021505286,0.9147210892799407,0.09902363946919071,0.08534775281244784,3.109042906987736,3.1410205035975443,40,15.904589445330203,0.13812792161479592,6.298631852213293,135.195606444031,14.8553645494394
265,0.23205498242296924,0.14534741214495364,0.18089677899313064,0.058725926889114835,0.011943060568313036,1.0064184655712503,0.9476925386821353,0.1086110535060147,0.09666799293770165,3.055688171840186,3.0580670165331947,40,11.477953221648932,1.733508605975658,9.746285413578153,184.91014460567385,19.081038586888464
37,0.23213287858489118,0.18275281734922358,0.14313308866586075,0.03437917716951505,0.006704111937063823,0.8673955083465253,0.8330163311770103,0.06867596444396348,0.06197185250689967,3.3177805289150584,3.354226824146649,40,16.946094687096775,1.8488931786268952,6.586681642662733,120.11681025195867,24.875207671057435
458,0.23488361542014047,0.1644375971736352,0.16772176194101268,0.07509679877782119,0.01804211064832697,0.966138141306962,0.8910413425291406,0.09592523517626188,0.07788312452793492,3.1240747636588138,3.204425455706867,40,16.384496276266873,3.683733591251076,7.245437213405967,155.0476406570524,18.929392830934376
119,0.23537845455689682,0.17367803068330764,0.15886773910256666,0.08387937621200509,0.01714342985611857,0.9219078410847924,0.8380284648727873,0.08334261537212895,0.06619918551601038,3.2007677554030765,3.269266531703278,40,5.858721490949392,0.7575975202023983,4.790168241132051,129.1085599558428,15.409946381486952
374,0.23576504717184643,0.17290784066918038,0.1602748767058153,0.0939607752708322,0.023154652623003175,0.9718152501257407,0.8778544748549084,0.09722740818708704,0.07407275556408385,3.120116012520411,3.2350836767834465,40,11.609269392676651,3.91074915509671,3.0996410958468914,65.20142498798668,8.90176961850375
145,0.23732581586664414,0.20923721925687225,0.1119970042207373,-0.002013487931332633,0.000764384666196871,0.8246833677754406,0.8266968557067731,0.05817943643033048,0.0574150517641336,3.423380160496496,3.45607431375155,40,14.749139110557735,1.75811416329816,6.258129217009992,65.08399046398699,26.94280276298523
478,0.23819461080631835,0.21064457360917307,0.11120043267084503,0.004711216080206073,-0.0001068738200278906,0.6944455735442917,0.6897343574640857,0.03760371704260999,0.03771059086263787,3.5900790697602845,3.5665723894200454,40,13.658440224826336,3.451984493248165,2.759727661777288,128.1535181850195,16.718242374062537
74,0.23903825754421965,0.19377847978631857,0.1399613851799131,0.05019218103683478,0.008126499267306844,0.845808853372137,0.7956166723353023,0.0636833401272596,0.05555684085995274,3.357329936509508,3.387670240544965,40,16.145950402133167,2.679597637988627,4.31460709515959,113.11535518337041,17.31389987524599
84,0.2411456734886851,0.2063555658158263,0.1247742613648412,0.01264911583439618,-0.0009934071562777795,0.5848120887437561,0.57216297290936,0.027352202444461737,0.028345609600739518,3.5385840227545744,3.416765229773348,40,2.121454152278602,2.753687730897218,0.5894971236586571,154.59467892162502,4.586440712772309
465,0.24133474434278315,0.19524314999451742,0.1418540489630623,-0.0015911141551623932,-0.000754963673009319,0.7894445704835107,0.791035684638673,0.05158949376604407,0.052344457439053395,3.4815198448922997,3.4657116427736794,40,15.128523647785187,1.3985965524800124,9.049902042001486,163.396746404469,41.825249812565744
38,0.2414102883681636,0.1358005025869839,0.19959246184944585,0.06891526208039352,0.013276232031746655,0.9988240939733768,0.9299088318929833,0.1085505002996849,0.09527426826793825,3.0367112138002272,3.0328649263786653,40,11.75989595707506,3.1185738476924603,2.9768543263897302,81.09454446192831,5.082123180292546
322,0.24183768580111137,0.2067810082214178,0.12540765890714572,0.05608884052060552,0.0045549792905806834,0.780192233818212,0.7241033932976065,0.05244812359723078,0.04789314430665009,3.4173357587303785,3.3317185448005056,40,17.884055289439857,3.7204220678657296,1.7105648149736228,131.79271315131336,7.87701541557908
279,0.24185279683870003,0.13220101637429235,0.20252324955003462,0.05325898610053723,0.007239509346894733,1.01236806190592,0.9591090758053827,0.11305034632542213,0.1058108369785274,3.0156022560561477,2.9589321463368083,40,6.799310881644487,1.8076078714802863,6.022227012179791,144.98700252361596,9.099331949744373
154,0.2419395171061515,0.1646945182607995,0.1772299229599814,0.0752144777992929,0.015056757684995897,0.9769768244702055,0.9017623466709125,0.0998741032443052,0.0848173455593093,3.0946747213203603,3.1063973788428916,40,16.53105494286865,4.418027800600976,7.493643254972994,190.44571309071034,16.510754061397165
385,0.2435697676707285,0.14390389854806465,0.1965143753160083,0.07080578560541836,0.013619427311710891,0.9990410927659681,0.9282353071605499,0.1073416879512659,0.09372226063955501,3.0534353406459127,3.0430967428783644,40,12.956636583432555,1.6942756786011162,4.124396575707942,102.82284502498806,7.528923656232655
239,0.2464726978749992,0.19018195310342934,0.1567788745703503,0.049050563129301596,0.01097139959341254,0.921281435471377,0.8722308723420754,0.08193303015084646,0.07096163055743392,3.2265283048247384,3.2799141316332294,40,9.633915613405406,2.1598602249287073,5.958958776760846,98.65550754312426,19.377459623944016
421,0.2482157691034646,0.18964822517880162,0.16013937279181223,0.10540422990653256,0.020434404920555174,0.9289760719778964,0.8235718420713638,0.08546737846044601,0.06503297353989083,3.1851730251030697,3.238637027466887,40,16.846053753979504,2.0643755309283733,4.566906369570643,162.04748258553445,14.094957626797258
383,0.24950202930980966,0.20576175966453236,0.1411147082676655,0.0883195632602262,0.013716603509648142,0.8508170417907646,0.7624974785305385,0.066004888132474,0.052288284622825865,3.319403695310272,3.348181530948996,40,9.171257127076387,0.5923077685758472,2.424194509722293,122.82010762486607,9.67667644135654
298,0.250258801089335,0.16079107975978246,0.19176990429250002,0.05228241652430447,0.008902853395579257,0.9982909064582348,0.9460084899339302,0.10594873657423173,0.09704588317865248,3.0702200334885914,3.0463481293891896,40,15.49295640271157,4.955196915566921,5.538212312851101,111.23056313581765,11.198114000726491
34,0.25174247122029714,0.14424191460858987,0.2063214528015698,0.052323208513549525,0.009986428827223563,1.015795992543449,0.9634727840298997,0.11276952240968549,0.10278309358246193,3.026808964831926,3.0179121364491834,40,18.527756090275943,3.895495921932161,7.902291554771364,142.25424162112176,13.992421048041432
89,0.2525799796198726,0.15257106171955903,0.20129261593645645,0.03815652855297513,0.0033914446499386797,1.0130836463518957,0.9749271177989204,0.11185002878083686,0.10845858413089818,3.0325228907726967,2.9700372038570757,40,11.92136430926621,0.40540630370378494,9.942785613425077,169.71086589992046,16.820761200133713
307,0.25306898912338577,0.1902193041580143,0.16691473746069635,0.12171555006886607,0.02698738723444859,0.9383170838192326,0.8166015337503664,0.08970172442386033,0.06271433718941173,3.13682165368402,3.2777974001857637,40,5.359186108224094,2.1836839576251807,5.154124193824828,191.38546524383128,15.690530490223317
270,0.25309896575703483,0.18273890793109926,0.17511589875116973,0.08816758059098657,0.019510044454227903,0.9492028967144129,0.8610353161234265,0.09112326133181839,0.07161321687759048,3.151150900142993,3.2278850912208426,40,14.64658173546195,3.9331241971813147,5.941478512156754,150.3353552017361,17.496255312580615
461,0.25398703650794563,0.17128486592341433,0.18753908771156613,0.06071205046083975,0.012084632091014347,0.9910890254452369,0.9303769749843971,0.10343248925130091,0.09134785716028655,3.0867979813457525,3.0889169531081393,40,19.237731342203915,0.8307945627719164,8.40361707182601,183.3884946005419,17.404247795324775
496,0.2543013546643133,0.15993182762877245,0.19771441397992584,0.06870239274082102,0.015775183493612698,0.9991926036493115,0.9304902109084907,0.10816989451588546,0.09239471102227279,3.0437293686476883,3.0705206119868174,40,9.971155343577266,2.6014664506539704,7.641683510132134,173.83295242954046,15.306142762955277
159,0.2600451624361654,0.24846785477950037,0.07672816723814505,-0.0039713744181859,0.00020128639562175488,0.6780505928829195,0.6820219673011053,0.03487035210537799,0.03466906570975623,3.6367013810085638,3.6710245169094877,40,8.373475460335612,0.503922828193754,5.080246590450406,138.47949303127825,34.001695966534314
190,0.26134794995549465,0.15176398683803788,0.21276852033363303,0.06122526543170352,0.01107522855805768,1.0121310608081593,0.9509057953764557,0.11266812338093342,0.10159289482287574,3.019384807671325,2.999287912178007,40,13.309315472841263,4.166361122205854,6.4667876129969954,148.99978027772158,10.60292048593983
167,0.2619479968563242,0.1677701361713281,0.20117140568702815,0.06169571553718178,0.013033604805078489,0.9923986035103708,0.9307028879731891,0.10495390584004409,0.09192030103496558,3.067584284202163,3.0831269375342196,40,7.839701436460018,1.421166487131268,6.695407031942159,155.89363979082555,13.151840724330395
375,0.26349017209292713,0.19416533008205025,0.17812045189615044,0.0699097965046871,0.01797267325401582,0.9701873598171069,0.9002775633124198,0.09663597985418669,0.07866330660017087,3.123069605635854,3.2211219318610462,40,5.766801949590445,2.0985943659208717,9.450884958915413,152.79645545221865,27.036325114034117
393,0.26380274500400275,0.22452975836656888,0.13848565225140505,0.020803433137463655,0.0026965758984467242,0.7883919137270176,0.7675884805895539,0.052234265179565795,0.04953768928111907,3.4588520260634836,3.465012656766018,40,11.629718927666545,0.762151755206287,6.510767099354416,172.83243193197995,30.712645392119885
503,0.2639667067813906,0.2039750942550414,0.16754874876482848,0.07071221373987091,0.014164372879279522,0.8991732518360658,0.8284610380961949,0.07738104525591101,0.0632166723766315,3.2393596158315505,3.3068964533960683,40,5.911321995779872,0.7057079892605543,6.808582775946706,189.78788200579584,23.171642206143588
230,0.2657049797639976,0.186134363058278,0.1896131196944861,0.070623105678038,0.018131075773802647,0.9810216079851118,0.9103985023070738,0.09976344782541018,0.08163237205160753,3.1101518246865147,3.195808275246196,40,12.039563594385982,3.568196999933571,8.995990836899727,140.5367270503193,24.833204168546946
245,0.2665159478745912,0.22498063212651423,0.14287919946390337,0.035404108396460666,0.004016833929423379,0.7668722809631687,0.7314681725667082,0.04889929857796703,0.04488246464854365,3.4808625780182894,3.468550897957411,40,16.10660797264427,1.2487324331887069,4.60394331915304,195.88023977261037,22.592716424353423
226,0.2686808466564185,0.1426343653601234,0.22769460946259734,0.041603665087666844,0.0049004976017491,1.0193346155521934,0.9777309504645263,0.11523221022544017,0.11033171262369106,3.0058070530407592,2.958853167135438,40,18.25071076489985,4.670799242891372,4.031842197757214,76.59257511328906,6.369159264117479
248,0.2697517964088543,0.165576177424068,0.21295671188163465,0.10287254076486782,0.025054509723117752,1.0026903170631494,0.8998177762982816,0.11312176317313441,0.08806725345001665,2.986347202135689,3.0491903669772724,40,7.50811386667192,3.6472226157784466,5.29565411331132,179.92696355376393,9.779721713531762
325,0.2702785659129262,0.183627514353731,0.19832155496621723,0.09666975898773227,0.018117909540365906,0.9682886940444027,0.8716189350566703,0.09752098356131411,0.0794030740209482,3.105355769325783,3.1132008944068836,40,17.146670672111213,0.7163484653458,2.878408456221223,104.22607156820595,6.284265554323792
144,0.2703365682951296,0.2365467046074925,0.1308721387344264,0.0158299939422969,-0.0005943083901340776,0.6619251696219512,0.6460951756796544,0.035681040687336095,0.03627534907747017,3.5075847364467547,3.41046153176595,40,9.872541522607207,4.882598054036498,1.4680829578079284,153.07147953100502,9.190200274437665
29,0.2706384967957422,0.23487111576047381,0.13446469770645778,0.02872453699274984,0.0037952879428743208,0.7674998788360343,0.7387753418432844,0.048592016842581603,0.044796728899707275,3.4916493851586083,3.507339144740641,40,18.340703607536852,0.3155200192704797,5.590348391793668,186.51006545126438,28.171290864609183
358,0.2746619938483743,0.22254660032201268,0.16097273542398022,0.017189609881293165,-0.0013228171967891954,0.6587394280627302,0.6415498181814371,0.033285949398435696,0.03460876659522489,3.6219245392241968,3.4621731609830717,40,12.2734758220613,2.718382481765002,2.0419261605478822,179.4498076820746,13.7849374756217
364,0.27690252547800503,0.14703363468972466,0.23464040335378264,0.06341920264911044,0.013836622824106004,1.0059326008640697,0.9425133982149593,0.11186043437665072,0.09802381155254472,3.0121280361256533,3.0263844699960005,40,4.649518468417227,2.86653654165566,6.844490918703377,166.97791669890285,11.922107425238936
49,0.27741235191669383,0.22734402655517916,0.1589726598683861,0.08339640877046603,0.012012165741177762,0.8373140188495871,0.7539176100791212,0.06325230365777887,0.05124013791660111,3.3383356998582343,3.351911908277445,40,14.293601604178548,1.6212672766298057,3.647993708960712,197.29335717763752,14.672245839610696
33,0.2774602313119669,0.23264738974668991,0.15119316123337698,0.04381040656290904,0.005208461708652808,0.7999646708697169,0.7561542643068078,0.05488525171696769,0.04967679000831488,3.4241683007766865,3.411731908950234,40,13.620131350122392,0.1121083059348166,1.4959902445785702,59.701152838766575,6.691361288912594
39,0.27966624215392033,0.22119878933680057,0.17112656893781553,0.028812961089530686,0.004921123721337128,0.8608217182583541,0.8320087571688234,0.06675911594310638,0.06183799222176924,3.3431718345423747,3.3586420809188766,40,7.99117991514504,1.0721006022766233,9.622012899816037,192.8851612349972,37.251072265021506
83,0.27974703848231475,0.19750125551817457,0.19812031599099167,0.09891393292779863,0.017038066049128702,0.9420092204455507,0.8430952875177523,0.0905769502957158,0.0735388842465871,3.1370851320514515,3.1261733465545234,40,5.003067108802497,0.5534833594225348,3.922059448156506,182.20706073660403,9.331187355704605
431,0.2842697093620032,0.13271917201049746,0.25138593644356033,0.03997466102489762,0.002877732977857025,1.0252678805668518,0.9852932195419541,0.11920825234918812,0.1163305193713311,2.97284322111238,2.9041614120037478,40,9.55609878897667,2.528873307164759,9.374305259622634,199.39741229172796,12.06308298120275
313,0.2904439459284108,0.2352480976587744,0.17034088843960316,-0.002615638658973185,-0.001920632025797501,0.5958591474935425,0.5984747861525157,0.027335497565326116,0.02925612959112362,3.6133874775153316,3.5136232686131392,40,12.611451828852296,2.3317633042111994,1.294186241272837,154.13584045600146,10.510291299410163
21,0.29651729082471284,0.23237100202309843,0.1841907195729701,0.11442460736858333,0.020448310570863402,0.9039085416820054,0.7894839343134221,0.08011647699988686,0.05966816642902345,3.2039612865826386,3.245353656886347,40,15.808238335885108,2.4459517429582776,2.581905093975365,138.84909986611456,8.495781986042857
100,0.29855581652076646,0.1372711382638807,0.26512678132946155,0.038578498496393686,0.00400118608773329,1.0200298239090944,0.9814513254127005,0.1181123689566057,0.11411118286887242,2.972902413522215,2.919996189147386,40,3.2462643096223474,3.3810310037806635,9.196566797513515,186.007507070899,13.169467653054744
216,0.29932489405366275,0.1930285408949135,0.2287692606103738,0.14129074126439917,0.031448349852002386,0.9478845683827686,0.8065938271183694,0.10042519814889742,0.06897684829689502,2.9988343460818068,3.104114011719934,40,8.122953080572188,4.220469755120575,1.276651688758284,95.2624995522201,2.965195561945438
457,0.29992270233431273,0.04780130125778848,0.29608894436229616,0.014183589361484667,0.02171638863468352,1.0957792990083568,1.081595709646872,0.2088029200965411,0.18708653146185758,2.399578123574504,2.511849368665765,40,11.198950850404799,2.508223201427609,3.3916304570622744,44.625184275209904,1.2791796946898104
455,0.30324329170613795,0.22527717586849677,0.20299430533265767,0.12774913439593663,0.022137741170097616,0.9512591841946934,0.8235100497987569,0.09378647636712022,0.07164873519702261,3.1133886920922125,3.0949340867782915,40,7.193701684474945,1.2947666625492276,2.9968064611777665,171.01309845596552,6.792771222814917
110,0.3041395844847442,0.21445676909301148,0.21565987350626822,0.10671324016446293,0.020948150593886234,0.9630850482139774,0.8563718080495146,0.09712579843089564,0.07617764783700942,3.096415024757434,3.1188534240197554,40,14.696546126157045,3.529708522278816,4.717879121564328,173.50752661842853,11.331737017445265
259,0.3096361041214977,0.1551519672231872,0.26795966868600585,0.10097278995967388,0.01623834198145558,1.0067673228604452,0.9057945329007714,0.1155187027621365,0.09928036078068092,2.969000467995496,2.8994733487468967,40,4.25757844094187,1.5751860069110992,4.010763883870095,172.41102002188563,5.548083564080297
201,0.3179579355083787,0.2967200625572329,0.11425608617829563,-0.011212494574693536,-0.0007308996304870733,0.8142139905993346,0.8254264851740281,0.05608008575608679,0.056810985386573865,3.441521323197853,3.4662730916042803,40,11.104236328043044,1.1695208555087448,8.669277497194708,75.30310089420527,38.054433109425005
194,0.31852553503720593,0.09107285704420938,0.3052281952581434,0.0431006120614703,0.018989025272966233,1.0740726064408666,1.0309719943793962,0.168725090935606,0.14973606566263978,2.621612484080014,2.678808518985008,40,17.63630646187812,2.566153297573328,9.907415629085154,198.690998705104,6.181976026017218
369,0.3202798429117051,0.24664327530741445,0.20431904590903277,0.11298869145743769,0.018143897818241876,0.9139651704511345,0.8009764789936966,0.0830207545957968,0.06487685677755492,3.182699343779574,3.1641976248882147,40,14.359873843379319,1.8228746581822637,1.4891810395754874,99.03530566487461,4.284899188019335
467,0.32057578241972784,0.09262782499109691,0.306902131487286,0.04178545579816191,0.010523626310112768,1.06750272779854,1.025717272000378,0.16091788967208587,0.1503942633619731,2.669157981098021,2.6642248654654694,40,5.060236212797463,0.9098274345509708,7.173896341305226,149.51251660101116,4.691261439304799
71,0.32063467961172,0.10569005451632613,0.30271473394277715,0.03010746665589354,0.0011035151232278509,1.057774054608983,1.0276665879530895,0.14239472039115536,0.14129120526792752,2.806148161602299,2.749579010661311,40,6.9493214432150126,0.1686095534823835,6.242601021379232,110.32829647418112,5.268264307919889
506,0.32391846562194204,0.22886112378350051,0.22922861599596703,0.12084234689920884,0.02205318181831483,0.9427990819824721,0.8219567350832634,0.0902689484702878,0.06821576665197297,3.147534660401958,3.1671498557864894,40,17.48320477362722,3.0660390132106845,3.786579689476639,186.21062187105417,10.346699752658605
448,0.3243906041924802,0.26106123229903067,0.19255206329425276,0.13841476851691076,0.020376742460086035,0.8653992950343092,0.7269845265173985,0.07378321359793485,0.05340647113784882,3.195114877948266,3.167857996361419,40,8.830118894577026,3.229404208157212,1.514749815594405,192.41873096581548,5.175637909770011
173,0.32688988937842306,0.28519240294026993,0.15975698132786675,0.05517514321113106,0.002911622618409087,0.7444749339512509,0.6892997907401197,0.045394107018966,0.04248248440055692,3.509169685127516,3.364176834673131,40,19.623949614353478,1.885140950791538,2.221553487889469,193.26558152027428,11.093290114030241
132,0.32880187811342876,0.0679585509341059,0.3217022076484005,0.004199521630930347,0.002945284439900858,1.0667993322100435,1.0625998105791132,0.16072879415496127,0.15778350971506042,2.66634768933776,2.68902182831215,40,2.3582211351022124,4.65497171394527,8.738921934366227,130.1173450164497,5.456221646722406
185,0.3289462555104903,0.06422309307785622,0.3226159223130281,0.015104929319770987,0.019728986906673938,1.098866585480345,1.0837616561605743,0.20985104225541013,0.19012205534873616,2.4000733665838263,2.494426710833281,40,12.812813371419907,1.5049773870036007,7.945521613489836,115.21746967360377,2.778672333341092
337,0.32910403053018755,0.12260692917156023,0.3054128416264363,0.042855245802120946,0.0015987901860470793,1.0340931790587935,0.9912379332566725,0.12469447940915812,0.12309568922311102,2.9318274043052113,2.841738939766858,40,14.974427634850144,1.097100535593927,7.36472644181922,176.25438563153148,8.36139495326206
277,0.33074791000525866,0.3174218530326007,0.09293840535643341,-0.008389752063035097,-6.0523870898437394e-05,0.7102400668988368,0.7186298189618718,0.039485895283829855,0.03954641915472829,3.5819129466864523,3.6235050728588147,40,15.754297920502722,1.0308527704328299,7.859561446402222,168.02703304216266,46.81533158645034
296,0.33268729783585277,0.31111134272151847,0.11785826475616917,-0.00916936954506845,-0.0005880403079364875,0.7247201487917824,0.7338895183368509,0.0415407471785895,0.04212878748652598,3.557519993699205,3.5885009368689027,40,6.616898203268647,2.937569828145206,8.650499928556382,176.80549241229892,48.71928099058569
