combo_id,run,lambda_1,lambda_2,lambda_3,caa_risk,caa_return,caa_sharpe,aa_risk,aa_return,aa_sharpe,aa_raw_sum,caa_upper_raw_sum,caa_inner_raw_sum_min,caa_inner_raw_sum_mean,caa_inner_raw_sum_max,caa_n_communities
1,0,15.956391144991207,1.2075034343473725,21.66158165476068,0.03750270902400742,0.6831865775978514,3.5278328923664906,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.953125,1.328125,2.00390625,2.65625,4
1,1,15.956391144991207,1.2075034343473725,21.66158165476068,0.03591479456857127,0.6614428943501839,3.4902429781466324,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.953125,0.984375,1.690625,2.5,5
1,2,15.956391144991207,1.2075034343473725,21.66158165476068,0.02749763893307222,0.6152313252194529,3.7101437561519433,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.890625,0.984375,1.75625,2.390625,5
1,3,15.956391144991207,1.2075034343473725,21.66158165476068,0.04082746316757907,0.6965194563225398,3.4471251777062557,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.96875,1.171875,1.903125,2.296875,5
1,4,15.956391144991207,1.2075034343473725,21.66158165476068,0.04114106723801215,0.6865865586828394,3.384991014837366,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.890625,0.0,1.64375,2.34375,5
1,5,15.956391144991207,1.2075034343473725,21.66158165476068,0.03368585344699792,0.6460634262665363,3.5200706394852292,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.8125,0.0,1.609375,2.390625,5
1,6,15.956391144991207,1.2075034343473725,21.66158165476068,0.037291691624196155,0.6590574925868199,3.4128504621936053,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.640625,0.984375,1.6625,2.296875,5
1,7,15.956391144991207,1.2075034343473725,21.66158165476068,0.06129086505712573,0.7933990271386908,3.2047472836692874,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.828125,1.140625,1.79375,2.65625,5
1,8,15.956391144991207,1.2075034343473725,21.66158165476068,0.029755610191943595,0.6365992759059828,3.6904702607496125,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.890625,0.0,1.5375,2.390625,5
1,9,15.956391144991207,1.2075034343473725,21.66158165476068,0.034063650929714265,0.6281725151200441,3.4035593937861246,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,1.96875,0.0,1.515625,3.109375,4
1,10,15.956391144991207,1.2075034343473725,21.66158165476068,0.027060436395544632,0.5950972281921484,3.6175998701394105,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.84375,1.265625,1.846875,2.75,5
1,11,15.956391144991207,1.2075034343473725,21.66158165476068,0.04607597675068208,0.7038030483046727,3.278792011410464,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.8125,0.984375,1.640625,2.734375,5
1,12,15.956391144991207,1.2075034343473725,21.66158165476068,0.054090910394235955,0.7548056937091204,3.24543579619741,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.96875,0.359375,1.759375,2.4375,5
1,13,15.956391144991207,1.2075034343473725,21.66158165476068,0.02524425337417921,0.5847161537993695,3.6801356483652987,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.609375,0.0,1.671875,2.75,4
1,14,15.956391144991207,1.2075034343473725,21.66158165476068,0.03989534747304484,0.67925414005134,3.4007222911181,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,3.015625,1.65625,1.95625,2.265625,5
1,15,15.956391144991207,1.2075034343473725,21.66158165476068,0.04232052266341568,0.7016009644396308,3.4104733955110147,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.8125,1.21875,1.903125,2.5625,5
1,16,15.956391144991207,1.2075034343473725,21.66158165476068,0.047283968625890425,0.7225837595462044,3.3230068466827296,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,3.0625,1.03125,1.99609375,2.65625,4
1,17,15.956391144991207,1.2075034343473725,21.66158165476068,0.05585161035757453,0.7672996315480838,3.246737221248157,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.890625,0.984375,1.771875,2.640625,5
1,18,15.956391144991207,1.2075034343473725,21.66158165476068,0.038628071804019976,0.6769102508657523,3.4441303189581722,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.8125,1.4375,2.08984375,2.515625,4
1,19,15.956391144991207,1.2075034343473725,21.66158165476068,0.0392338815305804,0.6882650781141719,3.474762262729061,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.75,0.0,1.5625,2.65625,5
1,20,15.956391144991207,1.2075034343473725,21.66158165476068,0.033249783794583244,0.6542754367076575,3.588113755116943,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.796875,1.296875,2.01171875,2.453125,4
1,21,15.956391144991207,1.2075034343473725,21.66158165476068,0.050968195140580055,0.7329525115573157,3.2465807549883388,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.9375,1.3125,1.90625,2.4375,5
1,22,15.956391144991207,1.2075034343473725,21.66158165476068,0.030428512192305027,0.6288094941761792,3.6047797221001825,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.640625,0.40625,1.709375,2.515625,5
1,23,15.956391144991207,1.2075034343473725,21.66158165476068,0.03382887258678193,0.6513366224855227,3.5412919780341223,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,3.0,0.40625,1.609375,2.4375,5
1,24,15.956391144991207,1.2075034343473725,21.66158165476068,0.04701776569072213,0.7256276853836691,3.346438519766874,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.953125,1.5,1.94375,2.46875,5
1,25,15.956391144991207,1.2075034343473725,21.66158165476068,0.040637932390584316,0.6758553070459028,3.3526477538186312,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.859375,0.96875,1.8125,2.71875,5
1,26,15.956391144991207,1.2075034343473725,21.66158165476068,0.03114177426026624,0.6479960381571295,3.67198310624745,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.296875,0.640625,1.546875,2.65625,5
1,27,15.956391144991207,1.2075034343473725,21.66158165476068,0.040318854393414386,0.695375238535013,3.463100779150363,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.84375,1.296875,2.0625,2.59375,4
1,28,15.956391144991207,1.2075034343473725,21.66158165476068,0.03004780900264801,0.6189392389643658,3.570603378457247,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.578125,0.984375,1.6375,2.375,5
1,29,15.956391144991207,1.2075034343473725,21.66158165476068,0.044130205097097995,0.7178745777843991,3.4172802840693546,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.90625,0.984375,1.846875,2.625,5
1,30,15.956391144991207,1.2075034343473725,21.66158165476068,0.027143552498063772,0.5931501377412727,3.6002386692291406,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.515625,0.359375,1.79296875,2.75,4
1,31,15.956391144991207,1.2075034343473725,21.66158165476068,0.05394960016247205,0.7535106812350794,3.2441079540335926,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.90625,1.296875,1.88125,2.671875,5
1,32,15.956391144991207,1.2075034343473725,21.66158165476068,0.027460250824072795,0.6108506511762245,3.6862330727710853,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.65625,0.921875,1.6125,2.375,5
1,33,15.956391144991207,1.2075034343473725,21.66158165476068,0.034800202261268405,0.6462159150081516,3.4640708467017376,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.703125,0.984375,1.625,2.5,5
1,34,15.956391144991207,1.2075034343473725,21.66158165476068,0.03891339944591292,0.6980428981284788,3.5386085856620157,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.859375,0.984375,1.696875,2.203125,5
1,35,15.956391144991207,1.2075034343473725,21.66158165476068,0.02874041370598168,0.5964615899741649,3.5183251614721063,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.6875,0.0,1.51875,2.46875,5
1,36,15.956391144991207,1.2075034343473725,21.66158165476068,0.04859849620931164,0.7332732005758791,3.3262462452791963,0.05413577043264378,0.8119847986360691,3.4898417816889076,3.109375,2.90625,0.90625,1.76875,2.421875,5
