combo_id,run,lambda_1,lambda_2,lambda_3,caa_risk,caa_return,caa_sharpe,aa_risk,aa_return,aa_sharpe,aa_raw_sum,caa_upper_raw_sum,caa_inner_raw_sum_min,caa_inner_raw_sum_mean,caa_inner_raw_sum_max,caa_n_communities
94,0,14.325310740381784,11.95351846930903,15.259115694005603,0.1187989087096108,1.0363176646133228,3.0066763076377074,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.40625,0.984375,1.14375,1.3125,5
94,1,14.325310740381784,11.95351846930903,15.259115694005603,0.1271926664372306,1.039651280634395,2.9151214758492685,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.390625,0.984375,1.20703125,1.359375,4
94,2,14.325310740381784,11.95351846930903,15.259115694005603,0.1103764620832821,0.9849282857216284,2.9646018495756308,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.3125,0.984375,1.159375,1.40625,5
94,3,14.325310740381784,11.95351846930903,15.259115694005603,0.0811555781511792,0.9200768445010836,3.2297202982353057,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.25,0.90625,1.109375,1.40625,5
94,4,14.325310740381784,11.95351846930903,15.259115694005603,0.08362849737238992,0.9230347587518131,3.191838499531723,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.25,1.0,1.165625,1.40625,5
94,5,14.325310740381784,11.95351846930903,15.259115694005603,0.11952757278916995,1.0166503614537135,2.9406109435836996,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.34375,0.90625,1.1375,1.40625,5
94,6,14.325310740381784,11.95351846930903,15.259115694005603,0.12073485409184097,1.0162118108807827,2.9246096413786606,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.34375,1.15625,1.24609375,1.40625,4
94,7,14.325310740381784,11.95351846930903,15.259115694005603,0.11887326011060595,1.0028430605195946,2.908646125421621,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.3125,0.984375,1.153125,1.40625,5
94,8,14.325310740381784,11.95351846930903,15.259115694005603,0.08022047648162059,0.9199717626154487,3.2481186027783973,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.265625,0.90625,1.1,1.40625,5
94,9,14.325310740381784,11.95351846930903,15.259115694005603,0.08882225908920517,0.9302857425437332,3.121443351497942,0.12116501616101703,1.0411834833752593,2.991153135860457,1.40625,1.265625,1.0625,1.23046875,1.40625,4
94,10,14.325310740381784,11.95351846930903,15.259115694005603,0.11565532101796082,1.0130217372152328,2.978763031200555,0.12034089594809089,1.0399517736606756,2.997827089210499,1.40625,1.390625,1.046875,1.175,1.359375,5
