combo_id,run,lambda_1,lambda_2,lambda_3,caa_risk,caa_return,caa_sharpe,aa_risk,aa_return,aa_sharpe,aa_raw_sum,caa_upper_raw_sum,caa_inner_raw_sum_min,caa_inner_raw_sum_mean,caa_inner_raw_sum_max,caa_n_communities
86,0,8.89349629723252,34.71899535300126,40.818996338006876,0.056112761254216076,0.8061009747305417,3.402973961953974,0.05213897951152302,0.8124885909119222,3.5582463121474053,1.03125,1.03125,0.96875,0.996875,1.015625,5
86,1,8.89349629723252,34.71899535300126,40.818996338006876,0.04969424599066045,0.7935671863269839,3.5598413952247254,0.052504857853229434,0.8139005631738947,3.551988945231653,1.03125,1.046875,0.953125,0.996875,1.03125,5
86,2,8.89349629723252,34.71899535300126,40.818996338006876,0.050504409889680094,0.7856938111333385,3.4961389249740966,0.05390930923475279,0.8197024067962309,3.5304033515638777,1.03125,1.046875,0.984375,0.996875,1.015625,5
86,3,8.89349629723252,34.71899535300126,40.818996338006876,0.05504074654033687,0.8054368443502838,3.433122771382488,0.052144532437708335,0.8120301441816151,3.556049212640868,1.046875,1.03125,0.96875,1.003125,1.015625,5
86,4,8.89349629723252,34.71899535300126,40.818996338006876,0.049723757287212005,0.7868716250606309,3.5287583254345183,0.051226384800913696,0.8078252048379704,3.569197216778407,1.046875,1.03125,0.984375,1.0,1.03125,5
86,5,8.89349629723252,34.71899535300126,40.818996338006876,0.052838752467783814,0.798079576365865,3.4719216762680034,0.054692667608698765,0.8240502133116057,3.5236204589910534,1.046875,1.03125,0.984375,1.003125,1.015625,5
86,6,8.89349629723252,34.71899535300126,40.818996338006876,0.045061408344888615,0.765385354697831,3.605601846227541,0.051027415906129504,0.8070062178147241,3.5725234901268235,1.046875,1.046875,0.90625,0.9875,1.03125,5
86,7,8.89349629723252,34.71899535300126,40.818996338006876,0.05468626728622687,0.8149995348216428,3.485123884752135,0.05414749501592129,0.8211085075683366,3.5286726140449516,1.046875,1.03125,0.9375,0.996875,1.03125,5
86,8,8.89349629723252,34.71899535300126,40.818996338006876,0.04708560121709933,0.7733452481510668,3.563931607657322,0.05417444628804544,0.8214947973898674,3.5294544124505256,1.03125,1.046875,0.796875,0.965625,1.03125,5
86,9,8.89349629723252,34.71899535300126,40.818996338006876,0.05329015556142867,0.7878484948516018,3.4128658335580027,0.05291747427960071,0.8157503388517297,3.5461549573252897,1.046875,1.03125,0.90625,0.9875,1.015625,5
86,10,8.89349629723252,34.71899535300126,40.818996338006876,0.054223556813500974,0.7982336093519868,3.427962076733043,0.05120789399697692,0.8068868062660705,3.565694709105981,1.046875,1.03125,0.984375,1.0078125,1.03125,4
86,11,8.89349629723252,34.71899535300126,40.818996338006876,0.05233939440933705,0.7878228053188486,3.443611913415972,0.056473832440916936,0.8316843006079848,3.499732681353848,1.03125,1.03125,1.0,1.0078125,1.015625,4
86,12,8.89349629723252,34.71899535300126,40.818996338006876,0.0493472280567178,0.7865149178738746,3.5405895492852393,0.054494914023477586,0.8234948636767527,3.5276290377930675,1.046875,1.046875,0.953125,0.996875,1.03125,5
86,13,8.89349629723252,34.71899535300126,40.818996338006876,0.050620209421005466,0.7938818366747462,3.5285306726762546,0.05414749501592129,0.8211085075683366,3.5286726140449516,1.046875,1.046875,0.984375,1.0,1.03125,5
86,14,8.89349629723252,34.71899535300126,40.818996338006876,0.05329226730106526,0.7868327678886062,3.4083982933737427,0.05243185941279285,0.8136681182281076,3.553445587834309,1.046875,1.03125,0.953125,1.0,1.015625,5
86,15,8.89349629723252,34.71899535300126,40.818996338006876,0.051555016703326295,0.7744503378673459,3.410814555293242,0.0564483014700317,0.8311143139721507,3.498124988319963,1.03125,1.03125,0.953125,1.00390625,1.03125,4
86,16,8.89349629723252,34.71899535300126,40.818996338006876,0.04859145923087597,0.7733924992908108,3.50848791615601,0.05140238586178595,0.8084443977616187,3.565812615765708,1.03125,1.046875,0.90625,0.98125,1.03125,5
86,17,8.89349629723252,34.71899535300126,40.818996338006876,0.05180418984015665,0.7918600812489184,3.479092751330863,0.054204153873181116,0.8221965945488443,3.5315014500436357,1.03125,1.03125,0.984375,1.0078125,1.03125,4
86,18,8.89349629723252,34.71899535300126,40.818996338006876,0.050707519383375046,0.7832438420802285,3.4782501012354405,0.05405225198217735,0.8213651986313065,3.532884191547639,1.03125,1.046875,0.984375,0.99375,1.015625,5
86,19,8.89349629723252,34.71899535300126,40.818996338006876,0.05005556117619733,0.7924015650264453,3.5417602324844526,0.05575154932381793,0.8279077393519595,3.506335526319322,1.03125,1.046875,0.90625,0.975,1.03125,5
86,20,8.89349629723252,34.71899535300126,40.818996338006876,0.051830712589798766,0.7859544427912805,3.4522622820829363,0.05213897951152302,0.8124885909119222,3.5582463121474053,1.03125,1.046875,0.9375,0.996875,1.03125,5
86,21,8.89349629723252,34.71899535300126,40.818996338006876,0.0542007050038074,0.805160581143674,3.458438338093709,0.058704260016654186,0.8424154975055235,3.476894706001814,1.03125,1.03125,0.875,0.975,1.03125,5
86,22,8.89349629723252,34.71899535300126,40.818996338006876,0.05601409378971716,0.8116728625783238,3.4295123324852916,0.05325721385005665,0.8175886373752812,3.542791759403787,1.03125,1.03125,1.0,1.00625,1.015625,5
86,23,8.89349629723252,34.71899535300126,40.818996338006876,0.05307584455036172,0.8073352561228269,3.5043337529830083,0.05613743645713076,0.8310447020335255,3.507503369778642,1.03125,1.03125,0.984375,0.996875,1.0,5
86,24,8.89349629723252,34.71899535300126,40.818996338006876,0.05396228186877531,0.8059159674745884,3.469321978300839,0.05664712182024227,0.8327359941033046,3.498794318345603,1.03125,1.03125,0.953125,0.990625,1.03125,5
86,25,8.89349629723252,34.71899535300126,40.818996338006876,0.057431540936052496,0.8190302855379575,3.4176275083018175,0.05440967610904586,0.8230279904663822,3.5283896146784595,1.03125,1.03125,0.984375,1.00625,1.03125,5
86,26,8.89349629723252,34.71899535300126,40.818996338006876,0.05346611728651253,0.8088265705306663,3.4979700471459414,0.05456322958102452,0.8229152040289964,3.5229384229199034,1.03125,1.03125,0.984375,1.003125,1.015625,5
86,27,8.89349629723252,34.71899535300126,40.818996338006876,0.046949577482871645,0.7735198471732854,3.569896436382796,0.05325721385005665,0.8175886373752812,3.542791759403787,1.03125,1.046875,0.9375,0.990625,1.03125,5
86,28,8.89349629723252,34.71899535300126,40.818996338006876,0.05516322926083457,0.8085075509831963,3.44238340446665,0.05885008159144191,0.842979261528783,3.4749083596454877,1.03125,1.03125,0.9375,0.990625,1.015625,5
86,29,8.89349629723252,34.71899535300126,40.818996338006876,0.053259417520387806,0.8117918834987297,3.5176003726113065,0.05761830212027978,0.8365536670632517,3.4850866387283883,1.03125,1.03125,0.796875,0.953125,1.03125,5
86,30,8.89349629723252,34.71899535300126,40.818996338006876,0.05414904697297547,0.8070796840067355,3.4683347448946567,0.058014855824471315,0.8392027002727578,3.484153368858382,1.03125,1.03125,0.9375,0.990625,1.015625,5
86,31,8.89349629723252,34.71899535300126,40.818996338006876,0.05471501115448757,0.7984316897414969,3.413379058541706,0.05470461215024965,0.8235632542549385,3.5211537547018072,1.03125,1.03125,0.90625,0.9875,1.015625,5
86,32,8.89349629723252,34.71899535300126,40.818996338006876,0.0496431853137711,0.7979041998782268,3.581136962173669,0.0502723898920764,0.8027805872749998,3.5804045149063497,1.03125,1.046875,0.984375,1.0,1.03125,5
86,33,8.89349629723252,34.71899535300126,40.818996338006876,0.055622218891206034,0.8107690548896256,3.437739857638293,0.05437520460613031,0.8220468734995987,3.5253003965928422,1.03125,1.03125,0.984375,1.0,1.03125,4
86,34,8.89349629723252,34.71899535300126,40.818996338006876,0.05169874957672092,0.8075633908107673,3.5517026830637533,0.054204153873181116,0.8221965945488443,3.5315014500436357,1.03125,1.046875,0.9375,1.0,1.03125,4
86,35,8.89349629723252,34.71899535300126,40.818996338006876,0.05204994460227114,0.7844537844662985,3.438406559974964,0.05741067936758174,0.8359899030399921,3.4890298825500032,1.03125,1.03125,0.953125,0.99375,1.015625,5
86,36,8.89349629723252,34.71899535300126,40.818996338006876,0.055636930070067175,0.8097484100781319,3.4329582731009944,0.051027415906129504,0.8070062178147241,3.5725234901268235,1.046875,1.03125,0.984375,1.00390625,1.015625,4
86,37,8.89349629723252,34.71899535300126,40.818996338006876,0.055120547261343675,0.8139796719722819,3.467023606500911,0.05243379436327946,0.812732292247333,3.549293164175194,1.046875,1.03125,0.96875,1.0,1.015625,5
86,38,8.89349629723252,34.71899535300126,40.818996338006876,0.0530970366320277,0.8133010858596593,3.5295245769236296,0.05325721385005665,0.8175886373752812,3.542791759403787,1.03125,1.046875,0.984375,1.0078125,1.03125,4
86,39,8.89349629723252,34.71899535300126,40.818996338006876,0.05339833268716549,0.808223038628203,3.49757775060856,0.051346368558490625,0.8077057932893167,3.5644976356597806,1.046875,1.03125,0.984375,1.003125,1.03125,5
