combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,aa_raw_sum_mean,caa_upper_raw_sum_mean,caa_inner_min_mean,worst_raw_dev,frac_merged_communities,lambda_1,lambda_2,lambda_3
83,0.0,0.0025045078592234567,0.0015160383186128975,0.05419561190983705,0.024622812454659568,0.14953586542760317,0.08663622721288718,0.7144225674611258,1.0484375,1.05,0.67421875,0.703125,0.175,5.504219063141427,5.145240867278465,54.76272944401177
111,0.0,0.0029040986680245406,0.001590078029067381,0.0592175290879976,0.02369926096895508,0.14966186806293075,0.06872584933554218,0.7163296308439274,1.031640625,1.0328125,0.741015625,0.484375,0.175,3.1115541663857265,4.369389285379839,31.304909134285854
10,0.0,0.012491154586514267,0.009124475676399584,0.02762785578045442,0.019403303044892583,0.06889198029788661,0.055166699504992964,0.7309463217767423,1.125,1.10390625,0.99296875,0.125,0.275,18.561705262905477,58.42729279095935,16.84060855518808
68,0.0,0.003366245530635368,0.003111157166346897,0.0535250207478722,0.03723648769223015,0.12576026022166245,0.07831342050993774,0.735532600967348,1.003125,1.003125,0.956640625,0.125,0.175,6.877352078142211,77.74346648232864,58.60104267356624
98,0.0,0.0088843342530396,0.007928358296570058,0.03941558539617499,0.03017542316336714,0.06745645809229486,0.08047795529868129,0.7458781556238483,1.359375,1.332421875,0.89453125,0.640625,0.15,26.73055219200059,13.815921950391704,69.918414511389
64,0.0,0.0029343198366510856,0.002056235805200349,0.05716198709448306,0.030294980939364415,0.15030034326711528,0.07892395508292722,0.7489770545939564,1.012890625,1.015625,0.901953125,0.21875,0.325,2.8150211831209533,15.396891159866842,26.623836440858266
46,0.0,0.012815880117977352,0.007488419025672354,0.03848417640531211,0.017070257872073596,0.06825214892063307,0.05829926373932644,0.7497888618454738,1.13125,1.113671875,0.980859375,0.171875,0.175,12.316082305436547,27.97367004730537,18.977449310010908
120,0.0,0.0029379495916729325,0.0025709986161386086,0.05312031475901148,0.029758005109017847,0.1417950290812889,0.10602268432682023,0.7607854404115155,1.0,1.0,0.9609375,0.15625,0.225,3.9652084085576793,69.48060360430657,37.07478353311089
60,0.0,0.008127302690392782,0.008543124842580652,0.03484792901312887,0.0370306458650953,0.0865148399685082,0.09248442417428179,0.7909539779885997,1.015234375,1.015625,0.98359375,0.0625,0.225,5.368394268574903,65.08785055755497,21.295052720512764
21,0.0,0.008394926446489365,0.004343985519930289,0.08154372221195069,0.0334635018428581,0.05553501328381316,0.07312322734215902,0.8178323673859038,2.421875,2.326171875,0.68359375,1.46875,0.275,17.232015581876595,1.397042690452631,44.78712652008213
84,0.0,0.0021064659136708283,0.0017184276011074754,0.05616921357018605,0.029714107541575788,0.20604959115788551,0.07889294676208683,0.8191990974806356,1.026953125,1.021484375,0.6703125,0.640625,0.3,7.72123791069301,10.11545202040822,88.41203555752418
40,0.0,0.002908400603349591,0.0027577208503593116,0.05764442491126405,0.036329691491080084,0.1739244356263252,0.09631506978884623,0.8412144576149995,1.0,1.0,0.95390625,0.109375,0.075,4.250767091697507,56.30030600054333,42.73110705761038
116,0.0,0.014774448677937896,0.009206982057521516,0.03143412739132343,0.018707225703575088,0.10341641366376537,0.06685570022662093,0.8648532131975557,1.065625,1.064453125,0.978125,0.125,0.1,8.21803163474754,31.68860029002212,15.658832885735299
114,0.0,0.01534987456789585,0.008078471541456295,0.045331686838140775,0.02150112146580084,0.08542731422240522,0.05583363841762855,0.8730709865322829,1.13125,1.122265625,0.97890625,0.21875,0.225,23.867812038405276,46.26769815902353,45.9985351457799
62,0.0,0.015004920824443175,0.008539323456221196,0.047403153265988825,0.02214666954880255,0.08020329131873477,0.06158324444187397,0.8809666807011285,1.1703125,1.14375,0.976171875,0.234375,0.175,14.938199667252281,24.968427184670766,25.432374655687532
51,0.0,0.001652380993531663,0.0011121290779967832,0.055687541322386756,0.025680119044999627,0.24367946828557957,0.10421926815965238,0.8866969693404407,1.0,0.995703125,0.6078125,0.703125,0.275,6.031998448197396,7.374746411694169,86.10298725597043
22,0.0,0.016075095094592585,0.007717156667248357,0.04879998009722604,0.021667940497711428,0.08719989491068716,0.05278846641201944,0.8944898384071664,1.11171875,1.112109375,0.9734375,0.234375,0.2,9.357948497174657,18.63958623733158,20.2940333807439
88,0.0,0.0022092140853063446,0.001503536600953297,0.06605627066713307,0.028365581939292173,0.26073530017906243,0.097063623498944,0.9697444129021108,1.0,1.0,0.90078125,0.203125,0.175,3.450454020256046,23.76369225797848,43.83693538863491
