combo_id,run,lambda_1,lambda_2,lambda_3,caa_risk,caa_return,caa_sharpe,aa_risk,aa_return,aa_sharpe,aa_raw_sum,caa_upper_raw_sum,caa_inner_raw_sum_min,caa_inner_raw_sum_mean,caa_inner_raw_sum_max,caa_n_communities
62,0,14.938199667252281,24.968427184670766,25.432374655687532,0.09265105325747922,0.965180231102718,3.170905050377551,0.11420103071167459,1.028697586994629,3.04405650209799,1.171875,1.125,0.984375,1.05625,1.171875,5
62,1,14.938199667252281,24.968427184670766,25.432374655687532,0.10580309232091127,0.9974680577476526,3.06654834950858,0.11432235627678468,1.0291834139711928,3.0438776732480317,1.171875,1.15625,0.984375,1.0859375,1.171875,4
62,2,14.938199667252281,24.968427184670766,25.432374655687532,0.11490406645622772,1.0149733129619598,2.9942421802244126,0.11420103071167459,1.028697586994629,3.04405650209799,1.171875,1.140625,1.0,1.078125,1.171875,4
62,3,14.938199667252281,24.968427184670766,25.432374655687532,0.09652119876123402,0.970014326971352,3.122243680443935,0.11525186722356834,1.0306717509925982,3.035962394584148,1.171875,1.125,0.984375,1.075,1.171875,5
62,4,14.938199667252281,24.968427184670766,25.432374655687532,0.09357707632915122,0.9629056932507547,3.147741199561957,0.11326313927069766,1.0267234229966598,3.050767930983502,1.171875,1.109375,1.078125,1.109375,1.171875,3
62,5,14.938199667252281,24.968427184670766,25.432374655687532,0.09131533639924924,0.9607962917036704,3.179504591708459,0.1182717755482112,1.0366740639461298,3.014405509782815,1.15625,1.125,0.984375,1.059375,1.171875,5
62,6,14.938199667252281,24.968427184670766,25.432374655687532,0.09652119876123402,0.970014326971352,3.122243680443935,0.11326313927069766,1.0267234229966598,3.050767930983502,1.171875,1.125,0.984375,1.09375,1.171875,4
62,7,14.938199667252281,24.968427184670766,25.432374655687532,0.09480712060010073,0.9680886394366561,3.1440876545725196,0.11326313927069766,1.0267234229966598,3.050767930983502,1.171875,1.125,0.96875,1.04375,1.171875,5
62,8,14.938199667252281,24.968427184670766,25.432374655687532,0.10105941191732219,0.9915082139807561,3.118946555942041,0.11882899851513959,1.0375658969396333,3.009916656555983,1.171875,1.15625,0.984375,1.08125,1.171875,5
62,9,14.938199667252281,24.968427184670766,25.432374655687532,0.09983570752683006,0.9805858681275756,3.103435187829023,0.11525186722356834,1.0306717509925982,3.035962394584148,1.171875,1.171875,0.984375,1.08125,1.125,5
62,10,14.938199667252281,24.968427184670766,25.432374655687532,0.10105941191732219,0.9915082139807561,3.118946555942041,0.11420103071167459,1.028697586994629,3.04405650209799,1.171875,1.15625,1.015625,1.078125,1.171875,5
62,11,14.938199667252281,24.968427184670766,25.432374655687532,0.12164406138540759,1.041142091730091,2.9851389340068795,0.11882899851513959,1.0375658969396333,3.009916656555983,1.171875,1.15625,0.953125,1.046875,1.171875,5
62,12,14.938199667252281,24.968427184670766,25.432374655687532,0.11397462342700111,1.0188819577835262,3.0180038461237126,0.11550365015205709,1.0311847791932236,3.0341611235055495,1.15625,1.171875,0.984375,1.08125,1.15625,5
62,13,14.938199667252281,24.968427184670766,25.432374655687532,0.11458118984392522,1.0246528993700683,3.02705358827484,0.11600763718221074,1.0326356296266626,3.0318228029452015,1.171875,1.171875,0.96875,1.078125,1.171875,5
62,14,14.938199667252281,24.968427184670766,25.432374655687532,0.09281480563266918,0.9633605761659118,3.162133781536076,0.11420103071167459,1.028697586994629,3.04405650209799,1.171875,1.125,0.984375,1.05625,1.171875,5
62,15,14.938199667252281,24.968427184670766,25.432374655687532,0.0913748727892524,0.9621597378989069,3.1829791000430974,0.11326313927069766,1.0267234229966598,3.050767930983502,1.171875,1.125,1.03125,1.075,1.171875,5
62,16,14.938199667252281,24.968427184670766,25.432374655687532,0.09551502862919779,0.970011773206094,3.1386374348099952,0.11882899851513959,1.0375658969396333,3.009916656555983,1.171875,1.125,0.96875,1.06875,1.171875,5
62,17,14.938199667252281,24.968427184670766,25.432374655687532,0.10590041087992072,0.9925049389149648,3.049887738984952,0.1182717755482112,1.0366740639461298,3.014405509782815,1.15625,1.171875,0.953125,1.0625,1.109375,5
62,18,14.938199667252281,24.968427184670766,25.432374655687532,0.09504898378063496,0.9688764932773057,3.1426403350741565,0.11326313927069766,1.0267234229966598,3.050767930983502,1.171875,1.125,0.9375,1.071875,1.171875,5
62,19,14.938199667252281,24.968427184670766,25.432374655687532,0.11200428202058967,1.0090089110483311,3.0149331604918532,0.11882899851513959,1.0375658969396333,3.009916656555983,1.171875,1.140625,1.015625,1.075,1.171875,5
62,20,14.938199667252281,24.968427184670766,25.432374655687532,0.09207626814497727,0.9638869359024049,3.1765247212446486,0.11420103071167459,1.028697586994629,3.04405650209799,1.171875,1.125,0.765625,1.034375,1.171875,5
62,21,14.938199667252281,24.968427184670766,25.432374655687532,0.09082849796853235,0.9608664426985936,3.1882470035346353,0.1182717755482112,1.0366740639461298,3.014405509782815,1.15625,1.125,0.984375,1.0625,1.171875,4
62,22,14.938199667252281,24.968427184670766,25.432374655687532,0.10014711058107481,0.9849756385721755,3.1124779068653416,0.11663932849434862,1.0336278543075996,3.026507112492155,1.171875,1.171875,0.984375,1.0625,1.125,5
62,23,14.938199667252281,24.968427184670766,25.432374655687532,0.09983276653880012,0.9838851233971682,3.113922795827021,0.11420103071167459,1.028697586994629,3.04405650209799,1.171875,1.171875,0.953125,1.05,1.125,5
62,24,14.938199667252281,24.968427184670766,25.432374655687532,0.09265105325747922,0.965180231102718,3.170905050377551,0.11525186722356834,1.0306717509925982,3.035962394584148,1.171875,1.125,0.984375,1.071875,1.171875,5
