combo_id,run,lambda_1,lambda_2,lambda_3,caa_risk,caa_return,caa_sharpe,aa_risk,aa_return,aa_sharpe,aa_raw_sum,caa_upper_raw_sum,caa_inner_raw_sum_min,caa_inner_raw_sum_mean,caa_inner_raw_sum_max,caa_n_communities
122,0,20.56155822867193,26.649998360703556,17.194602422805524,0.10403942548525784,0.9682816985544596,3.0019451356122797,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.1875,0.984375,1.140625,1.296875,5
122,1,20.56155822867193,26.649998360703556,17.194602422805524,0.10403942548525784,0.9682816985544596,3.0019451356122797,0.13206428812522164,1.0546302214124064,2.902067535688596,1.296875,1.1875,0.984375,1.121875,1.296875,5
122,2,20.56155822867193,26.649998360703556,17.194602422805524,0.10909617366700482,0.977103908972123,2.958257616144137,0.13206428812522164,1.0546302214124064,2.902067535688596,1.296875,1.171875,0.984375,1.1,1.296875,5
122,3,20.56155822867193,26.649998360703556,17.194602422805524,0.0978827858254937,0.9636020897753815,3.0799564277727,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.171875,0.953125,1.090625,1.296875,5
122,4,20.56155822867193,26.649998360703556,17.194602422805524,0.12006797898389487,1.0266921868215722,2.9629659234513084,0.13206428812522164,1.0546302214124064,2.902067535688596,1.296875,1.296875,1.046875,1.16015625,1.296875,4
122,5,20.56155822867193,26.649998360703556,17.194602422805524,0.10705814378284446,0.9744689000226916,2.978229277749962,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.171875,0.984375,1.096875,1.296875,5
122,6,20.56155822867193,26.649998360703556,17.194602422805524,0.14457982589102572,1.0476569674297083,2.755276936553407,0.1308544245994245,1.0532946325652672,2.9117605992698876,1.296875,1.28125,1.09375,1.171875,1.25,3
122,7,20.56155822867193,26.649998360703556,17.194602422805524,0.12410188238421652,1.0363303668632693,2.9417722011063323,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.296875,0.953125,1.109375,1.296875,5
122,8,20.56155822867193,26.649998360703556,17.194602422805524,0.11718326133214625,1.022917167431185,2.9881863461146705,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.296875,1.0,1.15625,1.296875,4
122,9,20.56155822867193,26.649998360703556,17.194602422805524,0.12508987616963377,1.009597792041493,2.8545477412256957,0.1304141779674546,1.0528463382817113,2.91542978858895,1.296875,1.28125,1.109375,1.1640625,1.21875,4
122,10,20.56155822867193,26.649998360703556,17.194602422805524,0.09632572606484932,0.9621433935452578,3.1000497003556764,0.1304141779674546,1.0528463382817113,2.91542978858895,1.296875,1.171875,0.984375,1.103125,1.296875,5
122,11,20.56155822867193,26.649998360703556,17.194602422805524,0.10250608330011435,0.9685005463071394,3.0249977097889458,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.171875,1.03125,1.13125,1.296875,5
122,12,20.56155822867193,26.649998360703556,17.194602422805524,0.1423984344614646,1.0526660164792059,2.7895746988218146,0.13206428812522164,1.0546302214124064,2.902067535688596,1.296875,1.28125,0.984375,1.15,1.25,5
122,13,20.56155822867193,26.649998360703556,17.194602422805524,0.1423984344614646,1.0526660164792059,2.7895746988218146,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.28125,1.046875,1.165625,1.25,5
122,14,20.56155822867193,26.649998360703556,17.194602422805524,0.10940902377205414,0.9777322135667912,2.9559246061426445,0.13164309120320838,1.0541819271288504,2.9054709031395114,1.296875,1.171875,0.984375,1.11875,1.296875,5
122,15,20.56155822867193,26.649998360703556,17.194602422805524,0.09728149721523054,0.9624785139115675,3.0858578770227276,0.13331846164372996,1.0559658102595455,2.8920427615229882,1.296875,1.171875,0.78125,1.0625,1.296875,5
