combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,gamma,beta,lambda_1,lambda_2,lambda_3
254,0.0,0.003342481611780342,0.0023986296983336164,0.06292641887108119,0.03236859486811148,0.15691648498557104,0.10191062917365087,0.7627098292271643,13.137228379957378,2.7649937997572125,3.366989268548787,72.097591528669,34.18721993276849
222,0.0,0.010438893535562451,0.008743777392064823,0.04905780830635218,0.03495306545043059,0.07557487430520002,0.08769672458068886,0.7645268243690451,13.747283928096294,4.486677544657141,8.000819022767246,153.432539540343,28.55439463593066
473,0.0,0.0028929544815587756,0.0032226809372383086,0.04851076522742283,0.05480615723647811,0.12047750058154172,0.149312588726547,0.7716268271494608,11.723988346755505,1.057831958308816,1.7525816384702921,112.23782883491367,21.36969800852239
90,0.0,0.0033271826919486366,0.0026696624188319073,0.06241369689784557,0.038801510458602174,0.15544207023394677,0.09997617602027342,0.7744580924362541,16.810143312439322,3.9495735733769837,0.848958935495466,31.504402680322528,10.111846791952848
426,0.0,0.007224718373333189,0.008757405022813976,0.0352207723335131,0.041500317570512625,0.0998645373273534,0.12769595762394814,0.7761714352439886,15.34842708427459,2.749143298249692,8.150143987312912,147.4067104589194,38.40367330946028
152,0.0,0.013705289964484358,0.007602208005471212,0.05499508422161975,0.026779519914625797,0.07989115116860987,0.061506664614158046,0.7777657509696423,7.654935447499156,2.704258700925857,9.331269929278642,122.51223064307123,29.279894714988767
138,0.0,0.016876053704933607,0.0066649315013118555,0.02445335033030128,0.011857022966125718,0.14233154231016396,0.05213204383308341,0.782127013818795,15.868597039952874,3.4355362853035336,7.547697482164949,54.402906101197004,12.407362188864498
478,0.0,0.00610729604428383,0.0075940509288067864,0.038914625844738884,0.0486898090701947,0.10247142887071665,0.13237827660942347,0.782249450139094,13.658440224826336,3.451984493248165,2.759727661777288,128.1535181850195,16.718242374062537
155,0.0,0.0002942032125354883,0.0003810338836754295,0.023837155749023325,0.023691564737040392,0.2119730310908853,0.21491937311581644,0.7827053404789083,3.3406258318573236,1.6101095573976638,0.23256646730005742,77.4837697846815,47.49532953640446
273,0.0,0.002130788433814785,0.0011969626557255361,0.05955037445630131,0.021788336423607862,0.21429353224587172,0.0974961995679929,0.7846207211241811,14.812539448030293,2.155132942739874,3.000855271611363,4.406948753632605,34.67711353795603
186,0.0,0.0028268981676492213,0.002297826886697695,0.054181853973249226,0.03618893498412856,0.16003236585778818,0.1377658871712012,0.7858288409182765,17.108494829386473,2.8476741657592357,1.6093271097168327,85.62049166299403,20.989500844292344
116,0.0,0.012309543223944477,0.012408370481248363,0.01726867359741122,0.021793284443440586,0.11591796670145604,0.09474602760674533,0.7881897007434635,1.5441591888666153,4.47731604790315,5.847496006265282,71.71585463639349,7.92003514310345
114,0.0,0.00320228333899279,0.0029773266486127674,0.05595462767851187,0.050967101624719555,0.13133992525458843,0.1379246948053083,0.7921476359402941,19.066683501936495,4.212336729094386,2.8359797342680397,181.06329788267612,35.836875141691415
304,0.0,0.020407964492828008,0.0021859097995127947,0.05659333690401114,0.003815376747635657,0.12354845693604537,0.02017049644661719,0.7941178904374198,10.247204220853746,3.3580032790079715,4.4085833682678635,9.447775285691023,8.176251693814992
335,0.0,0.013148982405708947,0.0092391652701705,0.05756467278031102,0.027290647472433854,0.06699439175587349,0.07753870687461596,0.7968041516625302,10.446388961747289,1.1807714917697014,8.589762221556157,141.60106425266713,19.81871514869854
404,0.0,0.0019190258015571657,0.001129627274988339,0.05204910278993393,0.028629205042782265,0.20584559856895898,0.12867786777994195,0.7984239336083695,1.7483262587338686,4.542077199928462,1.6587761307135225,93.18107362091541,35.347154694888744
438,0.0,0.01144398716226518,0.013177940286877896,0.025695682751803957,0.027247860280080603,0.09860616621477589,0.09891207234547918,0.798597771498021,11.294883452355862,4.685453236289322,8.839332099352031,105.2591475090012,14.581903961021453
