combo_id,run,gamma,beta,lambda_1,lambda_2,lambda_3,caa_risk,caa_return,caa_sharpe,aa_risk,aa_return,aa_sharpe
508,0,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03687138873289629,0.6924894146771299,3.606354304774243,0.04007826198977406,0.7313292901048245,3.6530744858762563
508,1,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03748827658266115,0.6933370819557049,3.5809370836495438,0.0388876326915419,0.7335298956714782,3.7197355521224704
508,2,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.036005268819420636,0.6876557781603554,3.623998987802819,0.04145531259637157,0.7444078420980984,3.656123375047228
508,3,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.038756848773144816,0.7054840464599256,3.5835458713855317,0.036100157690025,0.7050149823028808,3.7105970658114904
508,4,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03823740327083358,0.7034118117175323,3.597207258362232,0.03890535704351564,0.7223486971385433,3.662201120422597
508,5,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.036700545294403183,0.6923950056267631,3.6142456588962024,0.039188283639285774,0.7263340349991478,3.6690892303070184
508,6,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03707675922487051,0.6929567714484555,3.5987796800218383,0.03350725625192905,0.6864929503640889,3.7503055128467624
508,7,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.038181605881065186,0.7092911585677372,3.6299233215926354,0.04019916333715709,0.7339092561625562,3.6604447661069472
508,8,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.0372618306585572,0.6975892064391331,3.6138294969714804,0.04188261411764888,0.7411739078836874,3.6216229356065393
508,9,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.035208209127283695,0.6826022762003485,3.6378581820825384,0.03988516920643057,0.7295336185805565,3.6529152008110306
508,10,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03757889800778215,0.7028890954831768,3.625891344188082,0.042489030029638,0.7474017205727197,3.6258988522230693
508,11,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.037191526606029285,0.6981443657717695,3.620122234397788,0.044338776324203716,0.7618927770853605,3.6182786101543827
508,12,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03535986505158413,0.6814567933973512,3.623956916371653,0.04002724353506276,0.7350400089447443,3.673949115666383
508,13,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.0382632319168181,0.7101134724910225,3.6302532864551367,0.03693557961186554,0.7092781996429287,3.6905759925340975
508,14,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03579921740117698,0.6796919965525721,3.592323089602687,0.04487836315067921,0.7601922883440415,3.5884339379284613
508,15,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.037556151991898795,0.7002874472011946,3.613564388266634,0.04421040712546896,0.7536763657998351,3.5844509308195267
508,16,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.039390579507899995,0.719979248555058,3.627636760817753,0.039430910759090484,0.7281584723259793,3.6669712318358823
508,17,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03888651216611132,0.7175193035664141,3.6385981430411003,0.039464074238181025,0.7254739169859084,3.651916534973874
508,18,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.0368627181839639,0.694643765765087,3.617999182176087,0.03565818535189336,0.7033345938206548,3.7246233351912963
508,19,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03662800995548503,0.6967629396495877,3.640645403605391,0.03926961530593809,0.732961999314788,3.6987343078381154
508,20,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.036769083328157114,0.6948359844413375,3.623605418159942,0.035952876545983836,0.7068636093854564,3.7279390413828404
508,21,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.036552544717692426,0.687456246783301,3.5957232158416157,0.04510224525802566,0.7720386668968984,3.6352976107862127
508,22,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03754797267173755,0.7059183478871516,3.643017214710225,0.041230896864239086,0.731888512577562,3.604404637689988
508,23,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03663530763668037,0.7005995676928554,3.6603274907572176,0.03802103980608969,0.7171073656109579,3.6776651838890904
508,24,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03724924049616245,0.7009920138855291,3.632071248382872,0.038062154945817966,0.7171974385476565,3.6761400078877595
508,25,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.036930792130151394,0.6917396174624544,3.599551055590836,0.04182159204115816,0.7412731708821524,3.62474952166451
508,26,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.0373703525951478,0.6984816217585181,3.6131948772279094,0.03607328725250724,0.7021498037815264,3.696893322579533
508,27,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03825125321557965,0.7094247829967395,3.6273003835979556,0.0363566001631145,0.707160874735336,3.7087417423151643
508,28,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03908515742386211,0.7169597124659146,3.626509501375762,0.03992187425717496,0.7300112493497392,3.653626018753955
508,29,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03670949745359135,0.6975856925689023,3.64089659817232,0.03972635217078269,0.7283593111356006,3.6543179599876483
508,30,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03990011338896503,0.7201164924666901,3.605086524380496,0.04618979532025468,0.7700575296736258,3.5830275946407344
508,31,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03910200252200816,0.7162242945201958,3.6220091959703264,0.04547510866544117,0.7650803685419946,3.5877335813571314
508,32,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03757896447410574,0.6990498569739217,3.6060832360150297,0.043594396887228964,0.7493508044668591,3.5889701066933846
508,33,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03604232081399321,0.6856619235503572,3.6116333836460552,0.04675214464776612,0.765854597620315,3.541975517005638
508,34,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.036956238133577665,0.6933329360193878,3.6065997888315775,0.04187270565463978,0.740360241090212,3.6180750902340377
508,35,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03472774517905944,0.6736903893365093,3.615114514510933,0.04377175186175067,0.7533462356665357,3.600788875796413
508,36,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.039462755488511136,0.7131805690428952,3.5900938252946517,0.04417456954288758,0.750761001448121,3.572033653025219
508,37,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.037582037841514905,0.7077905279404071,3.651023124140995,0.03785698243246084,0.7139662958140562,3.6694815950991364
508,38,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.0374923682244354,0.7037535389967569,3.6345375069712227,0.04985649608291846,0.7871311978687547,3.525220195384087
508,39,4.130710648372769,3.3274104716256265,5.570338133536279,65.59834845270962,33.59761335514486,0.03752766574917216,0.6978374150847899,3.6022883608865595,0.04067320905200121,0.7427580303229557,3.6829272180576953
