gamma,run,caa_risk,caa_return,caa_sharpe,aa_risk,aa_return,aa_sharpe,l1_weight_distance,n_communities,aa_raw_sum,caa_upper_raw_sum,caa_inner_raw_sum_min,caa_w_0,caa_w_1,caa_w_2,caa_w_3,caa_w_4,caa_w_5,caa_w_6,caa_w_7,caa_w_8,caa_w_9,caa_w_10,caa_w_11,caa_w_12,caa_w_13,caa_w_14,caa_w_15,caa_w_16,caa_w_17,caa_w_18,caa_w_19,aa_w_0,aa_w_1,aa_w_2,aa_w_3,aa_w_4,aa_w_5,aa_w_6,aa_w_7,aa_w_8,aa_w_9,aa_w_10,aa_w_11,aa_w_12,aa_w_13,aa_w_14,aa_w_15,aa_w_16,aa_w_17,aa_w_18,aa_w_19
8.0,10,0.06221924813461588,0.847660398413114,3.398282778250901,0.05549736302268701,0.8281865797007837,3.5155397654368645,0.41745120551090703,5,1.046875,1.046875,0.984375,0.0,0.022502870264064296,0.0029850746268656717,0.022502870264064296,0.5288174512055109,0.0,0.0,0.01079219288174512,0.05625717566016074,0.0,0.10126291618828932,0.0,0.0,0.0,0.0,0.0,0.001148105625717566,0.0,0.0,0.2537313432835821,0.0,0.029850746268656716,0.0,0.0,0.4626865671641791,0.0,0.0,0.16417910447761194,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402985074626866
8.0,11,0.05453037873243537,0.8120976945348017,3.477675218007241,0.054692667608698765,0.8240502133116057,3.5236204589910534,0.32210017649982,4,1.046875,1.046875,0.984375,0.0,0.039429717086210736,0.0,0.013143239028736911,0.49944308309200264,0.0,0.0018369690011481056,0.23657830251726442,0.0,0.0,0.09200267320115839,0.0,0.009184845005740528,0.0,0.0,0.0,0.011021814006888633,0.0,0.0,0.0973593570608496,0.0,0.04477611940298507,0.0,0.029850746268656716,0.4626865671641791,0.0,0.0,0.13432835820895522,0.0,0.0,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388059701492538
8.0,12,0.05677388002348785,0.8148993393759145,3.4200281278029814,0.056455841084475086,0.8325026221021519,3.50373433517103,0.4264899279824653,5,1.046875,1.046875,0.921875,0.0,0.021584385763490244,0.0,0.021584385763490244,0.4964408725602756,0.0,0.0,0.06911595866819747,0.06475315729047072,0.0,0.09712973593570609,0.035361653272101036,0.0,0.0,0.0,0.0,0.0,0.07937584803256446,0.0,0.11465400271370421,0.0,0.029850746268656716,0.0,0.029850746268656716,0.4626865671641791,0.0,0.0,0.13432835820895522,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208955223880597
8.0,13,0.05189353303895815,0.8050740782799786,3.5341031710863784,0.05492948764011889,0.8258407216887683,3.5236561327839153,0.2020665901262916,5,1.046875,1.046875,0.890625,0.0,0.020665901262916193,0.0,0.030998851894374287,0.4856486796785304,0.0,0.0,0.14925373134328357,0.061997703788748575,0.0,0.07233065442020667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791044776119403,0.0,0.029850746268656716,0.0,0.014925373134328358,0.4626865671641791,0.0,0.0,0.14925373134328357,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208955223880597
8.0,14,0.05760823327971638,0.8199425682865729,3.416183223876106,0.053018144489801994,0.8168329632633693,3.547488474793131,0.4092683435967018,5,1.046875,1.046875,0.96875,0.0,0.021125143513203215,0.0,0.010562571756601608,0.4964408725602755,0.0,0.0,0.047489823609226586,0.06337543053960965,0.0,0.09506314580941447,0.06544202066590127,0.0,0.0,0.0,0.0,0.0,0.04206241519674356,0.0,0.1584385763490241,0.0,0.029850746268656716,0.0,0.014925373134328358,0.4626865671641791,0.0,0.0,0.14925373134328357,0.0,0.0,0.11940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388059701492538
8.0,15,0.05638775881770066,0.8163797262590575,3.4379518845783146,0.056291276679306515,0.8316836350789056,3.505400197200214,0.3822330654420207,5,1.046875,1.046875,0.953125,0.0,0.021584385763490244,0.0,0.0,0.5180252583237658,0.0,0.0,0.0679678530424799,0.06475315729047072,0.0,0.09712973593570609,0.0,0.0,0.019589552238805968,0.05143513203214696,0.0,0.0,0.0,0.0,0.15951492537313433,0.0,0.029850746268656716,0.0,0.029850746268656716,0.4626865671641791,0.0,0.0,0.14925373134328357,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402985074626866
8.0,16,0.04965405276990091,0.7805371359651523,3.5028070875930726,0.05577464550298518,0.8295609163588828,3.5126095144224303,0.47918225250916635,5,1.046875,1.046875,0.96875,0.0,0.0072219547424169465,0.0,0.036109773712084736,0.4672789896670494,0.0,0.0,0.11940298507462686,0.0849598163030999,0.0,0.05536831969186326,0.05055368319691862,0.0,0.0,0.06337543053960965,0.0,0.0,0.0,0.0,0.11572904707233066,0.0,0.04477611940298507,0.0,0.0,0.4626865671641791,0.0,0.0,0.14925373134328357,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208955223880597
8.0,17,0.05677756476805478,0.8235984428463965,3.456424987780214,0.055123341611338215,0.8266597087120146,3.520943063523105,0.294534321399993,5,1.046875,1.046875,0.984375,0.0,0.021125143513203215,0.0,0.021125143513203215,0.4964408725602755,0.0,0.0,0.03505201266395296,0.05281285878300804,0.0,0.09506314580941447,0.018091361374943462,0.0,0.0,0.0,0.0,0.0,0.021483491632745363,0.0,0.23880597014925373,0.0,0.029850746268656716,0.0,0.014925373134328358,0.4626865671641791,0.0,0.0,0.13432835820895522,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388059701492538
8.0,18,0.05323634255603857,0.8052624425134891,3.490063578572367,0.05243185941279285,0.8136681182281076,3.553445587834309,0.2998851894374282,5,1.046875,1.046875,0.90625,0.0,0.021125143513203215,0.0,0.021125143513203215,0.4753157290470723,0.0,0.0,0.13432835820895522,0.07393800229621125,0.0,0.09506314580941447,0.0,0.0,0.0,0.06337543053960965,0.0,0.0,0.0,0.0,0.11572904707233066,0.0,0.029850746268656716,0.0,0.029850746268656716,0.4626865671641791,0.0,0.0,0.14925373134328357,0.0,0.0,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388059701492538
8.0,19,0.05571268152369616,0.8185423035815893,3.467880297455257,0.05563990157460111,0.8290055667240299,3.5145058478937403,0.3314198239571374,5,1.046875,1.046875,0.984375,0.0,0.023744911804613297,0.0,0.030998851894374287,0.4856486796785304,0.0,0.0,0.04590682948891904,0.061997703788748575,0.0,0.09299655568312286,0.0,0.0,0.0,0.0,0.0,0.0,0.03482587064676616,0.0,0.22388059701492538,0.0,0.029850746268656716,0.0,0.0,0.4626865671641791,0.0,0.0,0.14925373134328357,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208955223880597
